,Delay [ms],Num ReTx,delayType
2138,1.40777,1,$T_{Phy\_Data}$
2139,0.89131,0,$T_{Phy\_Data}$
2140,0.2832199999999999,1,$T_{Phy\_Data}$
2141,0.30821,0,$T_{Phy\_Data}$
2142,0.54978,1,$T_{Phy\_Data}$
2143,0.44149,0,$T_{Phy\_Data}$
2144,0.2665599999999999,0,$T_{Phy\_Data}$
2145,0.4998,0,$T_{Phy\_Data}$
2146,0.51646,0,$T_{Phy\_Data}$
2147,0.94962,2,$T_{Phy\_Data}$
2148,0.5247900000000001,0,$T_{Phy\_Data}$
2149,0.35819,0,$T_{Phy\_Data}$
2150,0.2832199999999999,1,$T_{Phy\_Data}$
2151,0.4997999999999999,0,$T_{Phy\_Data}$
2152,0.6580699999999999,0,$T_{Phy\_Data}$
2153,0.18326,0,$T_{Phy\_Data}$
2154,0.69139,0,$T_{Phy\_Data}$
2155,0.7663600000000002,2,$T_{Phy\_Data}$
2156,0.51646,0,$T_{Phy\_Data}$
2157,0.61642,0,$T_{Phy\_Data}$
2158,0.2498999999999999,0,$T_{Phy\_Data}$
2159,0.3915099999999999,0,$T_{Phy\_Data}$
2160,0.36651999999999996,0,$T_{Phy\_Data}$
2161,0.40817000000000003,0,$T_{Phy\_Data}$
2162,0.49146999999999996,0,$T_{Phy\_Data}$
2163,0.75803,0,$T_{Phy\_Data}$
2164,0.6080899999999999,1,$T_{Phy\_Data}$
2165,0.60809,1,$T_{Phy\_Data}$
2166,0.80801,1,$T_{Phy\_Data}$
2167,0.19992,0,$T_{Phy\_Data}$
2168,0.39151,0,$T_{Phy\_Data}$
2169,0.64141,0,$T_{Phy\_Data}$
2170,0.4997999999999999,0,$T_{Phy\_Data}$
2171,0.39984,1,$T_{Phy\_Data}$
2172,0.7996800000000001,0,$T_{Phy\_Data}$
2173,0.7663599999999999,0,$T_{Phy\_Data}$
2174,0.45815000000000006,0,$T_{Phy\_Data}$
2175,0.39151,1,$T_{Phy\_Data}$
2176,0.19992,0,$T_{Phy\_Data}$
2177,0.44149,0,$T_{Phy\_Data}$
2178,0.14994,0,$T_{Phy\_Data}$
2179,0.5831,0,$T_{Phy\_Data}$
2180,0.40817000000000003,0,$T_{Phy\_Data}$
2181,0.20825,0,$T_{Phy\_Data}$
2182,0.29155,0,$T_{Phy\_Data}$
2183,0.34986,0,$T_{Phy\_Data}$
2184,0.19158999999999998,0,$T_{Phy\_Data}$
2185,0.34986000000000006,0,$T_{Phy\_Data}$
2186,0.4581499999999999,0,$T_{Phy\_Data}$
2187,0.5164599999999999,0,$T_{Phy\_Data}$
2188,0.31654000000000004,0,$T_{Phy\_Data}$
2189,0.5664399999999998,0,$T_{Phy\_Data}$
2190,0.50813,0,$T_{Phy\_Data}$
2191,0.10829,0,$T_{Phy\_Data}$
2192,0.53312,0,$T_{Phy\_Data}$
2193,0.99127,0,$T_{Phy\_Data}$
2194,0.41650000000000004,0,$T_{Phy\_Data}$
2195,0.62475,1,$T_{Phy\_Data}$
2196,0.4998,0,$T_{Phy\_Data}$
2197,0.30821,0,$T_{Phy\_Data}$
2198,0.48314,0,$T_{Phy\_Data}$
2199,0.44982,2,$T_{Phy\_Data}$
2200,0.34153,0,$T_{Phy\_Data}$
2201,0.4165,0,$T_{Phy\_Data}$
2202,0.78302,0,$T_{Phy\_Data}$
2203,0.8829800000000001,1,$T_{Phy\_Data}$
2204,1.2495,4,$T_{Phy\_Data}$
2205,1.1995200000000001,1,$T_{Phy\_Data}$
2206,1.0829,0,$T_{Phy\_Data}$
2207,0.49147,0,$T_{Phy\_Data}$
2208,0.34986,0,$T_{Phy\_Data}$
2209,0.69972,2,$T_{Phy\_Data}$
2210,0.14994,0,$T_{Phy\_Data}$
2211,0.46648,1,$T_{Phy\_Data}$
2212,0.35819,0,$T_{Phy\_Data}$
2213,0.4165,0,$T_{Phy\_Data}$
2214,0.55811,0,$T_{Phy\_Data}$
2215,0.34986,0,$T_{Phy\_Data}$
2216,0.45815,0,$T_{Phy\_Data}$
2217,0.60809,2,$T_{Phy\_Data}$
2218,0.5997600000000001,0,$T_{Phy\_Data}$
2219,0.3332,0,$T_{Phy\_Data}$
2220,0.4165,0,$T_{Phy\_Data}$
2221,0.2499,0,$T_{Phy\_Data}$
2222,0.44148999999999994,0,$T_{Phy\_Data}$
2223,0.5831,2,$T_{Phy\_Data}$
2224,0.59143,1,$T_{Phy\_Data}$
2225,0.64974,0,$T_{Phy\_Data}$
2226,0.39984,0,$T_{Phy\_Data}$
2227,0.34986,0,$T_{Phy\_Data}$
2228,0.9996,0,$T_{Phy\_Data}$
2229,0.09996,0,$T_{Phy\_Data}$
2230,0.53312,0,$T_{Phy\_Data}$
2231,0.2499,0,$T_{Phy\_Data}$
2232,0.8496600000000001,0,$T_{Phy\_Data}$
2233,0.23324,0,$T_{Phy\_Data}$
2234,0.5497799999999999,1,$T_{Phy\_Data}$
2235,0.5831,1,$T_{Phy\_Data}$
2236,0.49147,2,$T_{Phy\_Data}$
2237,0.8330000000000001,1,$T_{Phy\_Data}$
2238,0.32487,0,$T_{Phy\_Data}$
2239,0.26656,0,$T_{Phy\_Data}$
